lon,lat,country
-110.13333,46.7,United States
0.0,0.0,
-110.83333,32.25,United States
20.5,29.41667,Libya
43.33333,3.81667,Somalia
120.6,-29.96667,Australia
17.66667,59.81667,Sweden
48.591447,54.364947,Russia
-101.25,37.6,United States
50.5,21.5,Saudi Arabia
-102.1175,34.95,United States
50.59667,21.695,Saudi Arabia
56.41667,21.31833,Oman
56.42167,21.32333,Oman
56.41667,21.32,Oman
56.46918,21.00578,Oman
56.48188,21.06493,Oman
56.16187,21.34885,Oman
56.29112,21.37603,Oman
56.29083,21.38015,Oman
56.31377,21.3728,Oman
56.31365,21.37387,Oman
55.463,21.34533,Oman
55.45712,21.34387,Oman
55.45513,21.34422,Oman
55.51692,21.22938,Oman
55.52087,21.22948,Oman
55.52112,21.23162,Oman
55.53483,21.23513,Oman
55.52492,21.13823,Oman
55.53912,21.1427,Oman
55.52612,21.12637,Oman
55.52697,21.12538,Oman
55.53703,21.12638,Oman
55.54083,21.11303,Oman
55.54098,21.11333,Oman
55.53147,21.11073,Oman
55.51098,21.09165,Oman
55.56297,21.02358,Oman
55.57372,21.04832,Oman
51.08333,19.02778,Saudi Arabia
-84.0,34.75,United States
55.121208,22.846044,United Arab Emirates
55.14103,22.84231,United Arab Emirates
55.12542,22.70986,United Arab Emirates
55.08811,22.69922,United Arab Emirates
55.09503,22.69944,United Arab Emirates
55.10425,22.70047,United Arab Emirates
55.09469,22.78875,United Arab Emirates
55.09453,22.79064,United Arab Emirates
55.09667,22.79317,United Arab Emirates
55.14453,22.84997,United Arab Emirates
55.14175,22.85114,United Arab Emirates
55.18317,22.86056,United Arab Emirates
55.15128,22.87847,United Arab Emirates
55.15189,22.86906,United Arab Emirates
55.15153,22.86881,United Arab Emirates
55.15008,22.86878,United Arab Emirates
55.15669,22.86589,United Arab Emirates
55.20775,22.79506,United Arab Emirates
55.17539,22.88764,United Arab Emirates
55.18439,22.88811,United Arab Emirates
55.184444,22.88872,United Arab Emirates
55.17081,22.89492,United Arab Emirates
55.17033,22.89528,United Arab Emirates
55.17828,22.89314,United Arab Emirates
55.17444,22.89308,United Arab Emirates
55.18142,22.89183,United Arab Emirates
55.1705,22.89406,United Arab Emirates
55.17989,22.89092,United Arab Emirates
11.33333,49.09028,Germany
46.01667,30.9,Iraq
66.0,55.8,Russia
-108.23333,27.85,Mexico
-48.76667,-14.53333,Brazil
52.97805,18.44432,Oman
52.16667,18.5,Yemen
120.46667,56.38333,Russia
-103.9,36.2,United States
-99.76667,29.2,United States
8.25,5.28333,Nigeria
-79.96667,35.51667,United States
22.5,-29.75,South Africa
-70.5,-25.75,Chile
-0.03333,39.0,Spain
-100.75,42.93333,United States
26.83333,61.05,Finland
-115.66667,35.46667,United States
27.73333,63.3,Finland
125.36861,-22.96833,Australia
97.33333,53.83333,Russia
-119.3,34.25,United States
-97.08333,32.4,United States
-60.28333,-29.91667,Argentina
-48.31667,-19.73333,Brazil
34.36667,48.63333,Ukraine
113.98333,54.76667,Russia
36.8001,50.11112,Ukraine
-96.36133,39.73633,United States
15.8,49.21667,Czechia
23.75,-31.7,South Africa
-62.85,-41.06667,Argentina
172.06333,-43.32,New Zealand
-101.38333,34.68333,United States
6.05,61.03333,Norway
-105.25,26.75,Mexico
-105.4,26.75,Mexico
-67.06667,-39.1,Argentina
4.35,47.91667,France
139.91667,-35.01667,Australia
125.15,-32.06667,Australia
-40.83611,-14.83861,Brazil
-113.13333,50.51667,Canada
49.0,57.53333,Russia
50.47222,21.49972,Saudi Arabia
-98.16667,39.33333,United States
-104.58583,35.84083,United States
-113.30167,38.67667,United States
178.08333,-38.25,New Zealand
175.13333,-41.31667,New Zealand
-101.05,36.15,United States
-101.95,32.4,United States
-98.83333,39.1,United States
-83.83333,36.63333,United States
-87.16667,34.0,United States
-113.7,35.8,United States
118.83333,-20.66667,Australia
-84.71667,37.325,United States
-70.24717,43.827,United States
-107.16667,43.0,United States
126.66667,-26.28333,Australia
116.93333,-23.26667,Australia
-102.925,32.90333,United States
-114.25052,34.78698,United States
-103.16667,39.7,United States
-119.876389,47.767778,United States
-94.91667,39.81667,United States
-98.4,35.833333,United States
131.55,-30.5,Australia
131.51667,-30.71667,Australia
131.55,-30.48333,Australia
131.55,-30.48333,Australia
131.7,-30.5,Australia
131.7,-30.5,Australia
131.68333,-30.48333,Australia
131.68333,-30.5,Australia
131.68333,-30.5,Australia
131.71667,-30.5,Australia
131.5,-30.51667,Australia
131.5,-30.56667,Australia
131.50164,-30.575,Australia
-85.56667,32.68333,United States
-101.68333,34.80167,United States
-98.7,35.5,United States
-112.75,34.25,United States
127.78333,-31.69167,Australia
143.63333,-36.43333,Australia
139.86667,-32.26667,Australia
99.81667,40.26667,China
104.31667,35.26667,China
-103.95,40.35,United States
-79.21667,43.01667,Canada
-100.25,34.95,United States
-102.33333,33.03333,United States
-102.41667,33.025,United States
-102.33333,33.03333,United States
-102.36667,33.01667,United States
-102.315,33.67833,United States
-101.93333,33.05,United States
10.78333,51.85,Germany
127.98333,-30.75,Australia
-102.045,33.075,United States
128.93333,-30.05,Australia
-94.0,35.0,United States
-114.20333,35.89,United States
-114.22333,35.85667,United States
-115.5975,53.999167,Canada
-101.5,42.03333,United States
142.44467,-25.31583,Australia
-97.21497,37.59183,United States
-98.91667,34.06667,United States
-112.73333,33.96667,United States
21.7,49.41667,Slovakia
-113.6,34.7,United States
131.0,-26.45,Australia
-101.76667,37.08333,United States
-103.2,39.41667,United States
120.85,-28.23333,Australia
-111.7255,32.56533,United States
-116.91167,43.72444,United States
-102.66667,38.15,United States
-122.58333,45.36667,United States
-105.78333,34.43333,United States
-105.83333,34.5,United States
143.2,-30.1,Australia
-109.83333,32.125,United States
-109.7895,32.18167,United States
-109.82423,32.14202,United States
-109.88412,32.0939,United States
-109.89265,32.11288,United States
-109.84563,32.18843,United States
-109.8455,32.07667,United States
-103.65,47.98333,United States
-106.76667,43.46667,United States
146.18111,-38.10306,Australia
-115.34388,35.37358,United States
-102.2,36.73333,United States
-98.36667,37.53333,United States
-96.86667,37.38333,United States
-1.81,51.14967,United Kingdom
-98.11667,29.96667,United States
27.0,-28.5,South Africa
118.45561,-28.09697,Australia
128.95,-26.05,Australia
-111.4,35.2,United States
-114.666667,32.95,United States
-125.0,-84.75,
-125.0,-84.75,
-125.0,-84.75,
-125.0,-84.75,
-124.2156,-86.5379,
-123.79341,-86.52222,
-123.69857,-86.52607,
-123.68588,-86.52673,
-123.68859,-86.52653,
-123.84895,-86.54488,
-123.83598,-86.52146,
-123.96975,-86.52309,
-123.97255,-86.52308,
-124.7495,-86.50015,
-123.46349,-86.46973,
-123.40283,-86.48087,
-123.42924,-86.47899,
-123.38614,-86.12662,
-123.96556,-86.13479,
-123.91361,-86.11736,
-124.28507,-86.14467,
-124.25279,-86.14843,
-124.29004,-86.15229,
-124.29386,-86.15351,
-122.6787,-86.52157,
-122.92467,-86.51339,
-122.92858,-86.51327,
-123.12291,-86.53725,
-123.12291,-86.53734,
-123.09365,-86.53035,
-122.96137,-86.50994,
-122.96218,-86.50985,
-122.9522,-86.51027,
138.0,-30.0,Australia
-119.83,47.70667,United States
127.76667,-19.3,Australia
-98.53333,44.4,United States
120.06667,-24.91667,Australia
-79.06667,45.0,Canada
-90.1675,42.34667,United States
-82.18333,35.68333,United States
-99.5,36.5,United States
114.21667,-25.65,Australia
-81.95,40.76667,United States
-102.2,40.05,United States
-102.19583,40.33083,United States
118.0,45.5,China
148.13333,-28.95,Australia
-104.18333,51.88333,Canada
120.48333,36.3,China
118.33333,34.36667,China
48.73742,23.34775,Saudi Arabia
48.72245,23.35717,Saudi Arabia
48.62988,23.31522,Saudi Arabia
116.71667,-28.38333,Australia
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
0.0,0.0,
36.51944,-71.84861,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.5,-71.83333,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.27222,-71.83611,
36.25556,-71.82556,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.29167,-71.83278,
36.29861,-71.83667,
36.30417,-71.83667,
36.30278,-71.83556,
36.23472,-71.80389,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.18194,-71.79389,
36.31806,-71.84861,
35.66667,-71.5,
36.25556,-71.82444,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.14306,-71.80167,
36.19306,-71.815,
35.66667,-71.5,
36.24028,-71.825,
36.24444,-71.8275,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.1875,-71.79333,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.29167,-71.80417,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.29167,-71.80417,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.29028,-71.79972,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.4125,-71.81167,
35.66667,-71.5,
35.66667,-71.5,
36.425,-71.81583,
36.42222,-71.81694,
35.66667,-71.5,
35.66667,-71.5,
36.35833,-71.83556,
35.66667,-71.5,
35.66667,-71.5,
36.19861,-71.81944,
36.175,-71.80528,
36.18056,-71.80472,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.24861,-71.79806,
35.66667,-71.5,
35.66667,-71.5,
36.325,-71.825,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.47778,-71.81333,
36.46389,-71.81667,
36.45833,-71.81778,
35.66667,-71.5,
36.3,-71.7875,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.1375,-71.80833,
36.16389,-71.81333,
35.66667,-71.5,
36.19444,-71.82417,
35.66667,-71.5,
36.20278,-71.82667,
35.66667,-71.5,
35.66667,-71.5,
36.20556,-71.82806,
36.20694,-71.82833,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.25833,-71.80861,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.34167,-71.81667,
35.66667,-71.5,
36.26528,-71.78361,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.11111,-71.81444,
36.11944,-71.81833,
35.66667,-71.5,
35.66667,-71.5,
36.12778,-71.81722,
36.08056,-71.7625,
36.08889,-71.75278,
35.66667,-71.5,
35.66667,-71.5,
35.91944,-71.74167,
35.89167,-71.7375,
35.875,-71.73472,
35.66667,-71.5,
35.03333,-71.75833,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.45,-71.73472,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.39722,-71.80417,
35.66667,-71.5,
35.66667,-71.5,
35.44444,-71.83056,
35.51944,-71.83333,
35.25833,-71.61167,
35.59444,-71.64306,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.9,-71.7625,
35.9,-71.7625,
35.9,-71.7625,
35.9,-71.7625,
35.9,-71.7625,
35.9,-71.7625,
35.76111,-71.76944,
35.78056,-71.75694,
35.78056,-71.74861,
35.80556,-71.74722,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.80278,-71.78889,
35.66667,-71.5,
35.79444,-71.79167,
35.66667,-71.5,
35.66667,-71.5,
35.72778,-71.79306,
35.66667,-71.5,
35.66667,-71.5,
35.67778,-71.78194,
35.49444,-71.80417,
35.64167,-71.74167,
35.66667,-71.5,
35.66667,-71.5,
35.80556,-71.7375,
35.80833,-71.73889,
35.66667,-71.5,
35.66667,-71.5,
35.84167,-71.74583,
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.77222,-71.73472,
35.65833,-71.75556,
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.74167,-71.72361,
35.76111,-71.73056,
35.66667,-71.5,
35.66667,-71.5,
35.93611,-71.73889,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.00833,-71.76806,
35.66667,-71.5,
36.08056,-71.74306,
35.66667,-71.5,
36.01111,-71.74167,
35.99444,-71.73889,
35.66667,-71.5,
35.96667,-71.73472,
35.66667,-71.5,
35.975,-71.72639,
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.98611,-71.72778,
35.66667,-71.5,
35.96111,-71.73056,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.97778,-71.73194,
35.98333,-71.73056,
35.66667,-71.5,
35.66667,-71.5,
35.975,-71.72639,
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,0.0,Kenya
35.66667,-71.5,
35.99722,-71.71389,
35.90556,-71.70278,
35.90833,-71.70278,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.97778,-71.67917,
36.01667,-71.69583,
35.66667,-71.5,
35.66667,-71.5,
35.99722,-71.74861,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
36.08472,-71.79667,
36.15278,-71.79722,
35.66667,-71.5,
36.18611,-71.80583,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.5,-71.83333,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
35.66667,-71.5,
